Species,Light,Nitrogen,Humidity,Temperature,GrowthRate
B.badius,39.87281917594373,3.6537275858689102,55.978051126003265,19.27431579097174,39.83572884505371
B.badius,84.1746516735293,3.9515342363156383,68.8712010870222,26.67267163284123,55.57799312175956
B.badius,21.93988450570032,2.30393123945687,66.46426296094432,17.173875281587243,34.607737366610245
C.comatus,21.222716842312366,2.398491603881121,56.51480477768928,18.406153233954683,32.97089142793402
B.badius,75.52987406030297,2.069114116858691,73.39328954345547,24.034549968782812,38.84767510571433
A.edulis,59.35787456808612,4.521640009083785,83.56056698714383,28.38461922481656,51.63167274652132
B.badius,64.76656715152785,2.8620732077630238,54.94024371029809,24.68213742482476,48.46709895026555
C.comatus,21.065203049220145,3.485883714607917,66.63211143109947,21.489744933787733,29.690892333354952
B.badius,88.8791229040362,1.7281437610508876,60.009433592204005,28.455068925395608,52.12417130691588
B.badius,85.81139340763912,0.5648341207299382,90.36382867605425,29.183519405778497,48.95092570938218
B.badius,14.16140321874991,4.695728738885373,54.785695204045624,24.412419117288664,45.00402424482893
A.edulis,73.63164957379922,3.3879934126045557,87.75498142000288,16.245270415674895,43.653030499701686
A.edulis,58.1311949621886,0.17347104877699168,88.04162835353054,21.67403317987919,36.40393637838702
A.edulis,95.0911510642618,0.6542574651539326,51.211243440629914,20.424011929426342,40.73263177685196
C.comatus,92.08269811468199,4.254175201966428,84.44066930329427,29.93058363092132,53.604191800833824
A.edulis,51.03806648403406,2.2894152651075275,62.36713576945476,22.49023381853476,44.638319662311325
B.badius,78.89684307388961,2.069213907630183,56.79106822004542,18.866313794860616,45.13221752796717
A.edulis,55.45401215553284,2.217849590419792,54.44139969884418,25.8665889990516,39.94800797037448
A.edulis,28.229363462887704,3.35166162790265,82.01095142751001,17.36829350469634,41.79717395508739
A.edulis,74.54248500755057,0.9936096928780899,70.52979341591708,19.73186215851456,42.51482938817031
C.comatus,79.1269267979078,4.207859923806973,67.96116647077724,19.444283108459786,44.10946989403134
C.comatus,73.57393407262862,4.595127577660605,77.7178868977353,25.192092895740643,46.348120277460225
A.edulis,27.246172255836427,4.011675209901296,55.97465493599884,21.840604534372687,36.31289621877154
A.edulis,36.81098209461197,2.5649757803883406,53.628872307017446,15.290802115341648,27.664539861737428
B.badius,39.261813974007964,1.3468515355605635,79.84375437139533,25.888353078626096,32.9602062019641
A.edulis,61.46886113565415,3.369502635230311,85.7093404524494,19.906016048043966,45.12034973187546
B.badius,89.42423729458824,4.711386936460622,66.80148955667391,24.91857465589419,57.62160640460374
B.badius,88.93930387916043,4.9057290435303,85.94992178725079,20.325934047577903,60.73129459407875
B.badius,44.72672834061086,0.3562566420296207,86.47785795968957,21.86835150467232,38.02755101599461
A.edulis,76.39949393691495,1.9737821545684713,88.90773369814269,23.77477818634361,45.75986114270835
B.badius,81.6687427693978,4.0502701752353465,69.02374391909689,17.93765024514869,49.34084352309416
A.edulis,75.17453146865591,2.784649725002237,54.3142481346149,18.884325076360255,36.98746404571014
B.badius,44.68947300221771,1.5918761557666588,89.71673571388237,28.052969224518165,48.882031938438
C.comatus,36.833705434110016,2.0712936500320214,62.990141740301624,16.789025282487273,37.08855957511049
A.edulis,15.1724037155509,0.2352193532511592,63.72986999806017,27.303605909692124,21.151254152419014
A.edulis,70.63236678251997,4.260069067240693,86.72473286744207,23.58276238082908,53.889153312020504
C.comatus,27.81927342293784,0.2520651430357248,76.40997829963453,18.516245421487838,19.14085087360502
B.badius,66.25971091678366,3.2962299746461214,79.82320082373917,23.610306662740186,50.39552331245719
B.badius,22.4364556488581,3.0245214134920393,78.99882957222871,26.308335412759334,42.568780502875235
C.comatus,43.577066857833415,1.6317940866807479,60.27213921188377,16.543185253394768,32.076860543903734
A.edulis,38.268084954470396,4.935859491606243,77.44636299205013,25.10513564804569,52.45386585104772
A.edulis,83.36664098547772,4.161742001352832,71.88546414137818,16.69780340977013,40.657307760734604
B.badius,43.14862872706726,3.077817857521586,76.10086109722033,27.78059579897672,47.07367036282474
C.comatus,49.56797135993838,0.776751915505156,86.57024045707658,20.984272775240242,47.35261231118146
B.badius,49.51522247167304,4.367543094954454,72.26668769260868,23.39207024895586,43.44775063497008
A.edulis,64.16454571532086,2.9277299405774104,53.69149549631402,22.28238545008935,39.10070133773712
A.edulis,46.35162426624447,4.015945596410893,70.87099661701359,16.903814852703363,40.79077757466475
A.edulis,96.24864528886974,0.23816140980925413,76.926730069099,27.578414980089292,43.78709111542001
A.edulis,97.36911673098803,1.356152927852236,91.12452837172896,26.83301892131567,43.98003416981231
A.edulis,92.30752208968624,3.8081578759476544,52.16111471760087,24.952823852654546,49.02490801508316
B.badius,17.458633750211447,4.166746694105678,86.8142923398409,18.49631304270588,49.12864535378708
C.comatus,52.91736498940736,2.666190018993803,53.94401721889153,29.306318499147892,42.382807517785814
A.edulis,40.52217393182218,3.225894192210399,62.193557451246306,25.514638078166172,42.880782174941096
B.badius,70.60922325821593,2.4907374679110945,88.13354501617141,23.775126258842647,51.20554744847003
A.edulis,67.28373506804928,2.9510091302450747,91.3418856530916,29.293251890921965,50.19447917600701
C.comatus,87.33503030613065,0.5918131112353877,53.69186612311751,28.677729143528268,44.361676853774675
B.badius,95.34559823572636,4.223908446147107,75.09042350808159,16.16961879422888,54.08605854158033
A.edulis,61.65703593054786,2.0722199863987045,51.9228126318194,16.013318641344085,32.52464492023175
A.edulis,58.174214996397495,3.885762607608922,61.740009736968204,29.1126825066749,47.73540805025451
B.badius,94.75249985931441,4.762143466970883,58.4583911288064,17.509288382716477,50.35976001642084
A.edulis,90.3119636955671,1.4007980108959601,75.53377291886136,28.679968536598608,46.33282798429468
A.edulis,46.92757048178464,4.163557741837576,52.95566747430712,17.524763960391283,39.200468484395884
C.comatus,14.502767268568277,3.302939359005541,69.68968463828787,19.477618656819686,34.715854536898355
B.badius,80.04423651844263,4.012723898887635,74.88961389521137,15.577913601882756,45.08278988425665
C.comatus,93.336525070481,1.0121421279851348,74.30903571425006,21.0120241495315,39.84298694289465
B.badius,43.972948712762445,3.798067116737366,61.45217282464728,24.192287453915924,42.71022266108874
B.badius,32.04288951586932,3.7060098054585984,57.43304253206588,18.696068736026064,41.1158216178732
A.edulis,17.887231765780598,3.7837501683272423,82.75014850310981,15.34542161040008,38.479089798193165
C.comatus,45.19976471317932,1.7298109739320355,59.27710371557623,19.263212657533586,35.766959052196086
A.edulis,26.430528273340315,0.3819882587296889,76.39094867627136,27.193390253232792,37.01859886386691
A.edulis,22.02623061835766,3.404635692830198,91.10956899006851,25.783775778254494,43.405048644552295
A.edulis,33.17166220629588,0.30369384824298323,59.313497027615085,22.94365115580149,30.884288130942526
C.comatus,59.792234303895384,3.2534588563954463,87.43177208001725,17.765058658551425,46.974896383728314
C.comatus,23.326234882697463,1.5680620839586483,63.90089358552359,25.074331930372864,39.89391617251028
A.edulis,96.66071417042986,2.0278122944757344,58.47901163739152,21.367879804456607,37.193496657470995
B.badius,95.00705909682438,4.625170884933323,73.35251228651032,23.42498138663359,62.96742651019979
B.badius,99.30572147015482,3.4281671893550087,58.281602918868884,21.64182571345009,57.80514764296077
C.comatus,73.55895135784522,3.615976910083555,60.092514880234376,28.996022416977212,54.09398296816253
B.badius,22.6700520189479,3.6139694429468365,93.09136322000995,21.922993320040405,40.31446739119788
C.comatus,10.808436174411327,1.2180430887965488,58.6901450518053,24.434752153465524,42.47193224425544
C.comatus,71.78459847113118,2.102992306277156,93.73422528035007,23.579872824484482,30.58206349422047
B.badius,71.30963725736365,2.8984584182733673,91.8824984272942,25.261413917178288,51.65096791094897
A.edulis,92.57597942370921,4.409305729623884,59.83419815078378,29.17229520273395,55.28270495597587
A.edulis,46.75790927838534,3.0139223315985877,66.16633349331096,15.506837099092081,36.368701978714704
B.badius,48.01954510854557,4.59891121420078,54.33827101485804,19.88812848343514,52.400009640660485
A.edulis,58.35880736587569,1.8217802590923386,89.02884023380466,27.07000322523527,42.82577954096038
B.badius,47.22818167647347,1.3445431970059873,94.80417643557303,18.20012379437685,36.0678538253928
C.comatus,18.788019267376512,3.5991465790895747,75.74513697181828,20.91889582341537,44.9125139151349
B.badius,44.22408763086423,1.1705053933663296,76.58644689712673,26.78853839286603,40.89916182486869
B.badius,27.82005197601393,2.2724917022045705,81.51492736069486,15.328902234323323,40.78407361323908
B.badius,75.25218037189916,3.511442141514272,75.83322354475968,24.72303858026862,49.64278354838367
B.badius,10.990813688840717,3.4001702962443234,57.347665273118764,23.62478356459178,36.229493596658415
B.badius,92.69719840260223,0.9846419549081475,73.86551627656445,23.89802108053118,44.47159848339701
C.comatus,91.02058607153594,3.685551364766434,72.46417435235344,23.892950895242393,44.995219065997944
B.badius,77.8738478012383,1.7001586143393073,91.39858568669297,25.841037783538923,51.937533552682574
C.comatus,95.67296335473657,1.8268804974388333,70.36366386455484,26.283538327552378,38.7310752792938
B.badius,66.30283830221742,3.966066598123871,69.07909538829699,16.184778803726658,43.49752238443952
B.badius,69.0355469007045,1.8862316397717225,53.46707310876809,25.937285487307236,46.792115129312755
C.comatus,44.32380558224395,1.4874885799828919,91.74971286207438,27.84264121670276,31.041981243754904
B.badius,15.904507176019251,1.3770360129652546,64.08902957220562,25.684496046742424,35.039043484816595
B.badius,72.17927653808147,0.23190690407063813,68.57061626389623,25.12584038078785,40.98944979192502
A.edulis,21.473548060748726,3.315834211627953,67.76536398683675,29.647180850151926,48.11078464554724
A.edulis,36.21866667177528,3.759221525047906,81.19723169947974,27.43915853672661,43.20222197526382
B.badius,66.89988017547876,3.192612988199108,76.64867706946097,29.209221701603383,50.4334291919022
B.badius,45.10215979767963,0.36713868710212416,56.780855908291414,19.121209013974294,31.95029833849688
A.edulis,16.338309389539063,2.683695836388506,65.4090883990284,23.61192329088226,37.81435518145222
C.comatus,87.72156378254294,0.5300851267995313,75.545649593696,15.491129398578778,34.67408221712418
A.edulis,44.66711863409728,1.4244088925886902,84.19727060128935,21.656436634948477,33.292482070734785
B.badius,70.36841203924268,0.10623538817744703,89.82770111062564,19.709756600204855,38.8218641136099
B.badius,11.90766720334068,3.5619203054113315,83.2417133974377,18.413869858486578,46.16709459768494
B.badius,63.57058846624568,4.005693750898354,69.57947415765375,17.733658481156453,56.73761621682092
B.badius,34.86170450458303,0.7580350918229669,50.92105785617605,27.493697279132903,35.580702088738924
C.comatus,45.9214214514941,3.035739347850904,90.50729552051052,29.803261418128386,45.52503548891998
C.comatus,23.123388655949384,1.8601470754947516,55.626722344895825,17.845393989700824,29.132060345094438
B.badius,84.1673555620946,3.4225163419730964,94.85628126887605,20.094485990703106,61.969689529905665
A.edulis,22.636889438144863,1.8930573472520338,52.90802837233059,21.914301499491557,35.63107760118546
B.badius,91.81427636183798,4.024344173655845,87.20979272387922,21.219314890913665,46.91218746991205
A.edulis,90.99323302973062,4.93644834945444,66.020106341457,27.689706824021414,53.433645234029896
B.badius,27.31143285287544,2.4679774471791465,68.0823351687286,27.8415622911416,32.36179661494589
A.edulis,57.90612374199554,0.4856372728245333,93.5189073998481,21.773808805737644,35.240853960376455
A.edulis,56.99122664751485,0.7588297774782404,74.22934388974681,25.98727745586075,41.05010151862821
A.edulis,24.43021578947082,4.482244428992272,78.37074642069638,25.13949749758467,39.12710361894076
C.comatus,56.76103159086779,3.5963782576611267,64.94761842419393,26.243213249836117,39.25974309736821
B.badius,30.205315831117332,4.3834194839466365,54.631472596665844,29.388357445131987,56.38572904965918
B.badius,35.33607913181186,4.5284968668827785,94.33948196354322,29.936656655045226,48.748054998178006
B.badius,55.331882189493626,2.4387697976315397,80.12335458653979,29.705309132114053,54.01383342202313
A.edulis,24.306458393111825,0.42721506918314844,50.06949337432161,23.489498068811372,30.246205737983853
A.edulis,92.85676653729752,3.627407326945104,66.46492059458978,28.740008318563923,56.90910276418626
C.comatus,54.91265136981383,1.4324522313894705,73.95055622677319,29.57432055613026,46.03166748045814
B.badius,65.38096694042906,1.7002437072806063,74.98952457797714,29.4514150719624,54.082612450625
B.badius,76.95377892581746,1.9867431719554591,74.47324787382968,24.002151688328013,54.4082138541333
C.comatus,65.51363897277042,1.7204770269105214,74.73935480695218,17.94086757232435,39.17288600387028
C.comatus,93.71269413502887,0.5830435412703082,76.30301103927195,16.084192958660424,38.52208689338636
A.edulis,17.234061944764107,2.9477760034846145,52.82121728407219,21.114671506220475,29.849887506005118
C.comatus,12.53090719692409,3.8053412090055647,52.683710182318464,15.194480053614825,27.475039637194968
B.badius,58.737562184687704,2.633320337114856,90.38087698514573,29.839724090415984,48.14258624433009
A.edulis,31.708231198135763,1.4451763995690272,76.35148570174351,26.1307750409469,35.295645001088644
C.comatus,68.03537697531283,2.2786270976765084,87.12233983329497,27.064750709105283,39.993316260941285
C.comatus,43.996311926748604,4.488470764365047,75.84934548591264,17.38255250849761,46.7082276837432
B.badius,14.216831801459193,4.61428462092299,65.0913155823946,27.268056257162243,43.88867495861129
C.comatus,14.332644934765995,2.6545484669972215,90.31624595285393,22.751094640698284,37.707224819277535
A.edulis,96.65584231493995,3.8527286415686834,53.09835888794623,28.425672749290243,57.276465692724045
A.edulis,30.382007544394583,3.856935457652435,81.48618552135304,29.433292059693485,39.00825778429899
A.edulis,11.025421267841011,4.207325523113832,52.46115119662136,26.481287931092083,45.253961163569556
B.badius,29.662807437125593,4.709673481830396,89.0452444460243,24.536594320088625,39.75682806218888
A.edulis,15.034381179139018,2.1716487061697993,87.03082732507028,29.301317953504622,38.9211168268827
C.comatus,31.147493212483823,3.06320585613139,57.61206088354811,20.80528279300779,44.703539948716845
B.badius,46.24266430269927,1.1789693322032693,86.71669451752678,18.735813768580556,41.954239197934704
C.comatus,11.287399244029075,4.310073681036011,70.27236865716986,15.407117530703545,40.41490213416952
A.edulis,42.55868515232578,4.64569458453916,61.339560750639066,20.270226811990142,40.75599484859579
A.edulis,62.60497658280656,2.958848664001562,75.92117967433296,18.175011140992865,42.64273748118884
A.edulis,64.5214364444837,3.328340189531446,80.7634989824146,19.712235153419897,49.08942625935826
A.edulis,33.73467518715188,0.42001150893047456,77.3272628954146,19.236550787463784,23.15912641920474
A.edulis,70.76338093727827,1.2982830628054218,80.27445649611764,19.412465466884896,43.23778253168644
B.badius,94.22255943762138,2.59378864094615,60.97546782926656,26.29616051330231,46.06508411780909
C.comatus,10.32322657527402,2.623221526783891,92.88158369250596,21.313345012022182,32.224995133872824
C.comatus,80.82740573910996,3.8419503860175612,91.87037639319897,25.28421718161553,63.99937369182915
C.comatus,82.62398322112858,1.412472419952974,81.48020826047286,29.253208487061784,47.88495722972539
A.edulis,16.573454609606415,3.469930460629985,62.16556782484986,22.583556189201772,36.8416500880783
A.edulis,61.029937327839434,2.8328551626065748,93.80089798709378,17.843358779791743,46.158608772300596
A.edulis,58.527176142670214,2.2117853669915353,52.39535453496501,23.57279073446989,38.60155233191676
B.badius,22.39076396683231,4.3184837160399185,76.94202910643071,25.10090248310007,50.82066323608434
C.comatus,34.86993840429932,0.6471785871777683,79.53522413270548,20.79939294490032,29.825508102032025
C.comatus,41.665915611665696,1.6498947081388908,84.7699296020437,29.50061540468596,28.41225291940424
A.edulis,83.15247126854956,3.7308475789148363,83.60746508697048,22.68085625837557,51.54815297733146
C.comatus,25.43872132897377,2.778398745693267,87.87226867862046,15.553245346527547,31.76383956968609
B.badius,56.90458834171295,0.9805980185745284,87.23514399956912,24.105955433333293,40.02420622484505
C.comatus,78.81605581846088,3.4399782735155897,71.09865270089358,27.249054671265185,49.340789182636186
B.badius,35.988008263520896,0.6160537966061383,57.740350312087685,25.100119686685503,44.39619463593275
C.comatus,49.31004844373092,1.5140561635838823,94.23322171671316,17.347817433765158,36.801553117826586
C.comatus,70.25056820129976,3.6478651321725923,68.08800279162824,29.49295903556049,53.84099500210158
A.edulis,13.323140398133546,0.3224166751839221,84.47726950165816,28.860027389600873,34.7649197462575
A.edulis,60.458171418868005,0.633233692497015,54.14076386136003,16.995959663763642,32.6814368125864
A.edulis,93.91449134564027,2.1463772389106457,90.29329521232285,26.829459368018433,51.8113042365084
C.comatus,49.116024274844676,3.0229759576963264,86.0395378479734,28.948017542716116,44.52073530526381
B.badius,94.2609355202876,1.0663075807970017,78.32019366440363,24.6767834527418,42.345903214263195
A.edulis,98.04723652312532,2.5554190933005887,78.61847106483765,26.23579409904778,51.16033958221312
C.comatus,70.90860598022118,4.1411369907902555,90.58192394208163,21.880041364347562,37.139750452823776
C.comatus,36.84420058270916,0.5510666678659618,86.88106378540397,15.917001175694168,24.55133796215338
A.edulis,28.742805512156337,2.4050042463233696,72.45204630424269,15.501165851019323,32.60191208875432
A.edulis,38.70067860232666,4.416603610175661,82.7823785028886,20.86307888617739,42.82177353673849
A.edulis,86.8937471602112,2.235070608975366,85.14301233459264,17.822789872298017,40.80601185213496
B.badius,15.49539161613211,1.4556135737337175,62.22846431657672,18.968433978734538,39.22974475046014
A.edulis,26.384149505756795,0.37995950295589864,82.1561425132677,18.009500111220405,22.86198916046166
A.edulis,53.545294092036784,4.436137989396229,75.70802715374157,17.63114797999151,30.87296609460149
B.badius,40.44552167877555,0.8246386521728709,90.11735175154172,28.44366442761384,46.17070349802971
C.comatus,83.20264282636344,1.6551692691631616,51.267612252850085,15.930572828510776,38.20009662611225
A.edulis,88.33892320049927,3.43501832226757,80.55490544182248,21.166981329442933,47.624683589202355
B.badius,11.724515096284449,1.48486907936167,81.16245384211652,19.659255881560966,33.14491358505916
B.badius,84.22733639832586,2.1812363519100475,75.69680579705164,21.460659673903137,40.25798212064019
B.badius,46.11416457220912,2.4889687700662764,87.51660107867792,19.974758505122736,38.983718026767065
B.badius,70.48524594167247,1.2829365452518688,63.26638733968139,18.57349323690869,44.408733072961866
C.comatus,20.68049940513447,1.8647366341203453,58.57639156165533,20.59712087851949,32.01774532550733
B.badius,52.87819055141881,0.4388580883387476,57.60929835494608,22.360458543989807,31.214445169543154
C.comatus,93.28059673774987,1.8674066319363194,50.73524191742763,15.294691604794934,42.76927696150147
B.badius,61.73554075183347,4.91659786477685,55.15986699727364,15.442678310209885,53.42135532079033
A.edulis,92.14764216914773,1.0313083792105318,52.875541624380276,25.058630844578147,41.415998737000656
A.edulis,77.97717317705974,4.372272680560127,86.24500208883546,27.368226820835844,52.72782494502243
C.comatus,66.78999317344278,0.6516644521150738,55.97729762434028,26.584085494978353,45.11010200224328
C.comatus,81.49785854155198,1.0510353681165725,54.0603234176524,26.501490032533184,43.30573956674306
A.edulis,93.11918160878122,3.677767248777673,90.17123676487245,26.776977268746123,58.997605100629215
B.badius,24.80219287564978,1.4242147153476254,83.02303930860944,28.766798651777208,41.30213830434454
A.edulis,27.359554993454367,1.129307746118866,72.56250913254917,26.69354431098327,41.86419332368776
B.badius,18.78783989464864,2.954417840344832,62.447378085926175,21.30883914534934,40.07979904874081
A.edulis,84.61984558496624,0.5132665376411751,54.855325151002035,23.691865283763036,43.410217636097855
B.badius,82.52775620669127,2.4123386632418264,88.11618271050975,26.96548971813172,50.78083984660845
A.edulis,35.13429876882583,1.5983220105292277,81.98562733014114,28.934931247495115,33.246844556896576
C.comatus,50.412662115413696,4.464442672161385,86.23632172704674,16.699699913151562,48.624917013515756
B.badius,66.32908365456387,1.1367640444776046,50.65305834170431,17.85586841753684,51.30026201132773
C.comatus,43.38292745873332,2.653025624388829,61.41317910049111,26.567497743526474,39.19153324151421
B.badius,44.40870535559952,0.16939092746470125,68.11000915360637,16.64978401386179,41.244151692991835
B.badius,92.3032788769342,2.681401308067143,64.9222441506572,24.39854096621275,51.150533780511495
B.badius,45.12679792009294,1.9891935203224422,89.020177872153,24.48385992203839,49.04700469306026
C.comatus,16.326438351534307,0.10751585862599314,57.87414806545712,27.999279184732586,24.71890129074023
A.edulis,73.67559497011825,2.875279030785896,66.48342864355072,25.054947281023487,46.90705280199825
C.comatus,72.36971325241029,2.2943470163270834,51.250659675570205,27.700444132788107,40.332947619210174
A.edulis,18.653256117831916,3.1178392037516462,90.68576821009628,18.41516626998782,29.132817653428592
C.comatus,13.321290658786893,0.34604486159514636,87.84842027816921,16.99833334889263,29.203037923098268
B.badius,46.08461088268086,3.298449051519856,93.36645245202817,22.719006979605183,55.88409870114049
A.edulis,11.038350269664079,1.6827617272268982,77.7183290431276,25.240630108164623,29.26773439897945
B.badius,61.11019143136218,0.8764108343515545,55.46464756014757,24.40154422307387,37.35038514467333
B.badius,95.04549332894385,1.1381839885842058,91.64139108615927,29.581367026548833,46.68155597370867
B.badius,40.89719595387578,1.9243455013027417,55.607065178919584,24.718605671077967,39.75656708423535
A.edulis,32.00484518893063,3.4010712391231213,75.02357906661928,19.389803231460974,41.77825614266155
C.comatus,58.75092796748504,0.8675532439723611,58.11074493685737,27.14454317232594,41.454248822139306
B.badius,20.593394017778337,2.078456128691323,94.47300753556192,26.63006496964954,44.5778314878394
B.badius,43.74176096636802,1.3866102694533766,81.56763230683282,27.370352366706356,47.282589312306044
A.edulis,39.476000517606735,1.8130367625737565,61.461189216934144,23.354146897327155,33.766254944776946
C.comatus,95.24851760827005,0.654533086833544,85.91735129361041,15.11361432611011,37.24000174005753
C.comatus,91.95174210937694,1.5375123752281072,66.84325422276743,21.977011975832283,46.14621663807441
B.badius,78.62002439331263,0.7473479484440759,89.90127018536441,29.37008025124669,46.80726449801297
C.comatus,78.22674245806411,2.345177458110266,56.144149475730956,26.470962959574535,40.004119826955126
A.edulis,99.8641750938259,3.704507779167034,90.63990902621299,25.137089376803488,46.30543901762459
C.comatus,62.236126428470016,0.36386086789425465,90.6056664371863,27.544918453786522,52.21767729989763
C.comatus,29.195576328784227,2.02379144935403,88.65394255728461,19.26324994652532,26.01645762069196
A.edulis,22.01967085711658,4.22361017933581,73.93539877026342,19.6579807496164,39.6461247438673
B.badius,81.30540845217183,2.0496065902989358,87.18530795886181,16.987585517344996,55.869260876094366
B.badius,98.37152535794303,2.33621355232317,92.07942869630642,23.93899875925854,57.52539465099537
A.edulis,98.38439132785425,4.794912339281291,75.41997290914878,27.259264859603718,55.61629513685798
B.badius,21.289912757929415,3.901880565588363,67.75312234298326,26.60069027566351,49.25377575425735
C.comatus,65.64566295826808,2.4359187927795576,58.42548981192522,24.428707076003775,51.215015060750844
A.edulis,87.23681238014251,4.924391674739309,89.75748027092777,16.60114441299811,51.5952822004354
B.badius,22.544878227636218,1.5484977101208643,60.52415179670788,27.892547857481986,37.154268822151415
C.comatus,42.992246930953115,0.9885631336132065,92.49470678856596,28.914114186773077,45.75578359615804
A.edulis,24.141720447223634,3.885518197854981,79.61968507152051,22.13928243960254,49.67340539685239
A.edulis,50.305585083551705,4.366541206743568,57.17895663110539,17.677404665155336,37.42033707820869
B.badius,53.72871213592589,1.633885259460658,92.92389555019327,21.057026563212276,46.72945447740849
C.comatus,95.51827363437042,4.579898576578126,56.98887170525268,29.6059612557292,56.366597472808486
A.edulis,91.42784920986742,4.584036504640244,93.01973378052935,29.812509566545486,60.53173491216687
B.badius,94.61482316022739,4.056742186727933,79.3555812665727,23.018603310920298,59.47301991244393
B.badius,79.61439129663631,1.828901316178963,51.2168802076485,15.313133003655821,42.54370766046966
C.comatus,18.298988714814186,3.410308163124137,69.02964334352873,19.228204325772822,38.23261236319224
C.comatus,11.461908665951341,1.4175947774900126,59.09634720883332,24.78104644920677,25.2647683889001
B.badius,40.01586282858625,4.792878586496227,77.90213964297436,28.91854802845046,46.713296461006045
A.edulis,31.766778309829533,0.6947530106408522,91.4931413915474,24.747182128485292,37.40126969826356
